Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Procedure_Count,A count of the number of procedure codes populated for the episode,int,,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Diagnosis_All,"A list of all the diagnosis codes populated for the episode, e.g. D414, R31X, I10X etc.",varchar(1500),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Procedure_All,"A list of all the procedure codes populated for the episode, e.g. M432, Y401, Z425 etc.",varchar(1500),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Admit_Treatment_Function_Code,The derived treatment function code for the spell based on the initial episode in the spell,varchar(3),,,Yes,derived by TNR load ,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Dischg_Treatment_Function_Code,The derived treatment function code for the spell based on the final episode in the spell,varchar(3),,,Yes,derived by TNR load ,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_CCG_Code,Derived CCG code based on the patient's postcode,varchar(3),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_PCT_Code,Derived PCT code based on the patient's postcode,varchar(3),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_Sector,Derived postcode sector based on the patient's postcode,varchar(6),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_Grid_Easting,Derived ordnance survey postcode grid reference Easting to 100 metre resolution based on patient's postcode,varchar(4),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_Grid_Northing,Derived ordnance survey postcode grid reference Northing to 100 metre resolution based on patient's postcode,varchar(5),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_Local_Auth,Derived local authority code based on the patient's postcode,varchar(3),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_Dist_Unitary_Auth,Derived District / Unitary Authority code based on the patient's postcode,varchar(9),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_Electoral_Ward,Derived Administrative / electoral area code based on the patient's postcode,varchar(9),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_LSOA_Code,Derived lower super output area code based on the patient's postcode,varchar(9),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_MSOA_Code,Derived middle super output area code based on the patient's postcode,varchar(9),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_Constituency_Code,Derived constituency code based on the patient's postcode,varchar(9),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Pseudo_NHS_Number,Pseudonomised NHS Number,bigint,,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_LSOA_2011_Code,Derived lower super output area code based on the patient's postcode,varchar(9),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Postcode_MSOA_2011_Code,Derived middle super output area code based on the patient's postcode,varchar(9),,,Yes,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Practice_Provider_Distance (Miles),?,float,,,,,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Provider_Patient_Distance (Miles),?,float,,,,,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCS,Der_Practice_Patient_Distance (Miles),?,float,,,,,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,APCE_Ident,Primary Key. Use this field to link to the APCE* tables,bigint,,,YES,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,APCE_Load_ID,Field used internally to identify the stage when the APCE data was loaded.,int,,,YES,derived by TNR load ,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,APCE_Raw_ID,Field used internally to identify the stage when the APCE data was loaded.,int,,,YES,derived by TNR load ,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,APCE_File_ID,Field used internally to identify the file name from where the APCE data was loaded.,int,,,YES,derived by TNR load ,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,APCE_DSCRO_Code,Used to identify the DSCRO processing the APCE data - internal use within data processing,varchar,,,YES,derived by TNR load ,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,APCE_PCD_Indicator,"Indicates whether the spell contains any PCD in free text fields. Any PCD is removed from the text fields and replaced with a marker within the string, e.g. if an NHS Number is found this is replaced with the text ""_<NHS_No>_""",varchar(1),,,YES,derived by TNR load ,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,APCS_Ident,Primary Key. Use this field to link to the APCE* tables,,,,YES,derived by TNR load ,GEM CSU,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,APCS_Load_ID,Field used internally to identify the stage when the APCS data was loaded.,,,,YES,derived by TNR load ,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,APCS_First_Ep_Ind,???,varchar(1),,,,,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,APCS_Last_Ep_Ind,???,varchar(1),,,,,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Generated_Record_ID,Generated Record Identifier,NULL,,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,PBR_Spell_ID,PBR Spell ID,NULL,,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Reason_for_Access,Reason for Access,varchar(6),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,CDS_Type,CDS type,varchar(3),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Protocol_Identifier,Protocol identifier,varchar(3),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Unique_CDS_Identifier,A Commissioning Data Set data element providing a unique identity for the life-time of an episode carried in a Commissioning Data Set message.,varchar(38),,,Not derrived by TNR,,SUS R13,,CDS UNIQUE IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/cds/cds_unique_identifier_de.asp?shownav=1?query=%22Provider+Code%22&rank=100&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Update_Type,Update type,varchar(1),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Bulk_Replacement_CDS_Group,Bulk replacement CDS group,varchar(3),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Test_Indicator,Test indicator,varchar(1),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Applicable_Date_Time,Applicable date/time,,,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Census_Date,Census date,,,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Extract_Date_Time,Extract date/time,,,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Report_Period_Start_Date,Report period Start Date,,,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Report_Period_End_Date,Report period End Date,,,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Sender_of_Transaction,Organisation code: Sender of transaction,varchar(6),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_of_Sender,Organisation Code Type of Sender,varchar(3),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Submission_Date,Submission Date,,,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,CDS_Interchange_ID,CDS Interchange ID,varchar(20),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Local_Patient_ID,"A number used to identify a PATIENT uniquely within a Health Care Provider. It may be different from the PATIENT's casenote number and may be assigned automatically by the computer system.
",varchar(13),,,Not derrived by TNR,,SUS R13,,LOCAL PATIENT IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/attributes/l/lo/local_patient_identifier_de.asp?shownav=1?query=%22LOCAL+PATIENT+IDENTIFIER%22&rank=100&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Local_Patient_ID,ORGANISATION CODE (LOCAL PATIENT IDENTIFIER) is the ORGANISATION CODE of the Organisation that assigned the LOCAL PATIENT IDENTIFIER.,varchar(6),,,Not derrived by TNR,,SUS R13,,ORGANISATION CODE (LOCAL PATIENT IDENTIFIER) ,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(local_patient_identifier)_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_Local_Patient_ID,,varchar(3),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Birth_Weight,,varchar(4),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Live_or_Still_Birth,"An identifier, which together with the ORGANISATION CODE / ORGANISATION IDENTIFIER of the issuer, uniquely identifies a PATIENT PATHWAY.",varchar(1),,,Not derrived by TNR,,SUS R13,,PATIENT PATHWAY IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/pati/patient_pathway_identifier_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Carer_Support_Indicator,An indication of whether Carer support is available to the PATIENT at their normal residence.,varchar(2),,,Not derrived by TNR,,SUS R13,,CARER SUPPORT INDICATOR,http://www.datadictionary.nhs.uk/data_dictionary/attributes/c/card/carer_support_indicator_de.asp?shownav=1?query=%22CARER+SUPPORT+INDICATOR%22&rank=100&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Legal_Status_Classification,"

Legal Status Classification on Admission (Psychiatric Census Only) and the code which identifies the MENTAL HEALTH ACT LEGAL STATUS CLASSIFICATION. 
",varchar(2),,,Not derrived by TNR,,SUS R13,,MENTAL HEALTH ACT LEGAL STATUS CLASSIFICATION,http://www.datadictionary.nhs.uk/data_dictionary/classes/m/mental_health_act_legal_status_classification_de.asp?shownav=1?query=%22legal%22&rank=57.14286&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Ethnic_Group,"

The ethnicity of a PERSON, as specified by the PERSON.
",varchar(2),,,Not derrived by TNR,,SUS R13,,ETHNIC CATEGORY ,http://www.datadictionary.nhs.uk/data_dictionary/classes/e/ethnic_category_de.asp?shownav=1?query=%22ETHNIC+CATEGORY%22&rank=100&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Marital_Status,An indicator to identify the legal marital status of a PERSON.,varchar(1),,,Not derrived by TNR,,SUS R13,,PERSON MARITAL STATUS,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/pers/person_marital_status_de.asp?shownav=1?query=%22marital%22&rank=100&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,NHS_Number_Trace_Status,"NHS NUMBER STATUS INDICATOR CODE - It tells status of NHS number as to whether it's traced, verified

",varchar(2),,,Not derrived by TNR,,SUS R13,,NHS NUMBER STATUS INDICATOR CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/n/nhs/nhs_number_status_indicator_code_de.asp?shownav=1?query=%22NHS+NUMBER+STATUS+INDICATOR+CODE%22&rank=100&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Withheld_Identity_Reason,"WITHHELD IDENTITY REASON is used in Data Group 'Withheld Identity Structure' in the Commissioning Data Sets (version 6-2 onwards).  It allows suppliers of Commissioning Data Set records to indicate to recipients of the record (for example, the Commissioner of the activity) that the record has been purposely anonymised for a valid reason.",varchar(2),,,Not derrived by TNR,,SUS R13,,WITHHELD IDENTITY REASON,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/w/we/withheld_identity_reason_de.asp?shownav=1?query=%22WITHHELD+IDENTITY+REASON%22&rank=100&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Sex,Sex,varchar(1),,,Not derrived by TNR,,SUS R13,,PERSON GENDER CODE CURRENT,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/pers/person_gender_code_current_de.asp?shownav=0
NHSE_SEM_Live,tbl_Data_SEM_APCE,Pregnancy_Total_Previous_Pregnancies," A live birth is always registrable, no matter how short the gestation. Still births and abortions are registrable only if they occur after a gestation of 24 weeks or more, see REGISTRABLE BIRTH.",varchar(2),,,Not derrived by TNR,,SUS R13,,PREGNANCY TOTAL PREVIOUS PREGNANCIES,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/pot/pregnancy_total_previous_pregnancies_de.asp?shownav=1?query=%22Gestation%22&rank=4.733741&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Name_Format_Code,"This is used in the CDS to identify the format of a PATIENT NAME, with the classification values indicating whether it is a PERSON NAME STRUCTURED or PERSON NAME UNSTRUCTURED.",varchar(1),,,Not derrived by TNR,,SUS R13,,NAME FORMAT CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/n/name_format_code_de.asp?shownav=1?query=%22NAME+FORMAT+CODE%22&rank=100&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Address_Format_Code,"A code to determine the format of the associated PATIENT USUAL ADDRESS data.
This is necessary whenever an address is included in a CDS message to allow correct interpretation by the recipient.
",varchar(1),,,Not derrived by TNR,,SUS R13,,ADDRESS FORMAT CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/a/ad/address_format_code_de.asp?shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Res_Resp,"It is the ORGANISATION CODE derived from the PATIENT's POSTCODE OF USUAL ADDRESS, where they reside within the boundary of a Clinical Commissioning Group, Care Trust,Local Authority,Local Health Board (Wales),Scottish Health Board,Northern Ireland Local Commissioning Group,Primary Healthcare Directorate (Isle of Man)",varchar(6),,,Not derrived by TNR,,SUS R13,,ORGANISATION CODE (RESIDENCE RESPONSIBILITY),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(residence_responsibility)_de.asp?shownav=1?query=%22organisation+code%22&rank=35.71428&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,PCT_of_Residence,PCT of Residence,varchar(6),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,Org_Code_Type_PCT_of_Residence,Organisation Code Type (PCT of Residence),varchar(3),,,Not derrived by TNR,,SUS R13,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Class_at_CDS_Activity_Date,,,,,,,,,,
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Class_1,A classification of OVERSEAS VISITOR STATUS. - Exempt from payment - subject to Reciprocal Healthcare Agreement,varchar(1),,,Not derrived by TNR,,SUS R13,,OVERSEAS VISITOR STATUS CLASSIFICATION,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_classification_de.asp?shownav=1?query=%22overseas%22&rank=5.46875&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Start_Date_1,The Start Date of the OVERSEAS VISITOR STATUS CLASSIFICATION 1 within an ACTIVITY.,,,,Not derrived by TNR,,SUS R13,,OVERSEAS VISITOR STATUS START DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_start_date_de.asp?shownav=1?query=%22overseas%22&rank=4.6875&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_End_Date_1,The End Date of the OVERSEAS VISITOR STATUS CLASSIFICATION 1 within an ACTIVITY.,,,,Not derrived by TNR,,SUS R13,,OVERSEAS VISITOR STATUS END DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_end_date_de.asp?shownav=1?query=%22overseas%22&rank=4.6875&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Class_2,A classification of OVERSEAS VISITOR STATUS. - Exempt from payment - other,varchar(1),,,Not derrived by TNR,,SUS R13,,OVERSEAS VISITOR STATUS CLASSIFICATION,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_classification_de.asp?shownav=1?query=%22overseas%22&rank=5.46875&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Start_Date_2,The Start Date of the OVERSEAS VISITOR STATUS CLASSIFICATION 2 within an ACTIVITY.,,,,Not derrived by TNR,,SUS R13,,OVERSEAS VISITOR STATUS START DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_start_date_de.asp?shownav=1?query=%22overseas%22&rank=4.6875&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_End_Date_2,The End Date of the OVERSEAS VISITOR STATUS CLASSIFICATION 2 within an ACTIVITY.,,,,Not derrived by TNR,,SUS R13,,OVERSEAS VISITOR STATUS END DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_end_date_de.asp?shownav=1?query=%22overseas%22&rank=4.6875&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Class_3,A classification of OVERSEAS VISITOR STATUS. - To pay hotel fees only,varchar(1),,,Not derrived by TNR,,SUS R13,,OVERSEAS VISITOR STATUS CLASSIFICATION,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_classification_de.asp?shownav=1?query=%22overseas%22&rank=5.46875&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Start_Date_3,The Start Date of the OVERSEAS VISITOR STATUS CLASSIFICATION  3 within an ACTIVITY.,,,,Not derrived by TNR,,SUS R13,,OVERSEAS VISITOR STATUS START DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_start_date_de.asp?shownav=1?query=%22overseas%22&rank=4.6875&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_End_Date_3,The End Date of the OVERSEAS VISITOR STATUS CLASSIFICATION 3 within an ACTIVITY.,,,,Not derrived by TNR,,SUS R13,,OVERSEAS VISITOR STATUS END DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_end_date_de.asp?shownav=1?query=%22overseas%22&rank=4.6875&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Class_4,A classification of OVERSEAS VISITOR STATUS. - To pay all fees,varchar(1),,,Not derrived by TNR,,SUS R13,,OVERSEAS VISITOR STATUS CLASSIFICATION,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_classification_de.asp?shownav=1?query=%22overseas%22&rank=5.46875&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_Start_Date_4,The Start Date of the OVERSEAS VISITOR STATUS CLASSIFICATION 4 within an ACTIVITY.,,,,Not derrived by TNR,,SUS R13,,OVERSEAS VISITOR STATUS START DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_start_date_de.asp?shownav=1?query=%22overseas%22&rank=4.6875&shownav=1
NHSE_SEM_Live,tbl_Data_SEM_APCE,OSV_Status_End_Date_4,The End Date of the OVERSEAS VISITOR STATUS CLASSIFICATION 4 within an ACTIVITY.,,,,Not derrived by TNR,,SUS R13,,OVERSEAS VISITOR STATUS END DATE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/o/out/overseas_visitor_status_end_date_de.asp?shownav=1?query=%22overseas%22&rank=4.6875&shownav=1
